player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner,Icon URL
Caractacus-Nightslayer,2025-05-03,20:25:00,1746325550-18,[Arcanist Mantle],16797,item:16797::::::::60,Upgrade,1,MAGE,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:18681::::::::60:::::::::|h[Burial Shawl]|h|r,,2,False,Cloth,Shoulder,,Blonde-Nightslayer,
Caractacus-Nightslayer,2025-05-09,20:54:00,1746845680-6,[Netherwind Belt],16818,item:16818::::::::60,Upgrade,1,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16802::::::::60:::::::::|h[Arcanist Belt]|h|r,,2,False,Cloth,Waist,,Blonde-Nightslayer,
Caractacus-Nightslayer,2025-05-09,21:49:00,1746848978-18,[Arcanist Crown],16795,item:16795::::::::60,BiS,0,MAGE,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:16686::::::::60:::::::::|h[Magister's Crown]|h|r,,1,False,Cloth,Head,,Blonde-Nightslayer,
Caractacus-Nightslayer,2025-05-09,22:34:00,1746851709-2,[Azuresong Mageblade],17103,item:17103::::::::60,BiS,0,MAGE,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:13964:2443:::::::60:::::::::|h[Witchblade]|h|r,,1,False,One-Handed Swords,Main Hand,,Blonde-Nightslayer,
Caractacus-Nightslayer,2025-05-16,20:31:00,1747449177-2,[Netherwind Mantle],16917,item:16917::::::::60,BiS,0,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16797::::::::60:::::::::|h[Arcanist Mantle]|h|r,,1,False,Cloth,Shoulder,,Blonde-Nightslayer,
Caractacus-Nightslayer,2025-06-06,21:49:00,1749268270-4,[Netherwind Pants],16915,item:16915::::::::60,BiS,0,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:19683::::::::60:::::::::|h[Bloodvine Leggings]|h|r,,1,False,Cloth,Legs,,Ragnaros,
Eammotgoat-Nightslayer,2025-06-27,22:11:00,1751083960-2,[Netherwind Pants],16915,item:16915::::::::60,BiS,0,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:12965::::::::60:::::::::|h[Spiritshroud Leggings]|h|r,,1,False,Cloth,Legs,,Blonde-Nightslayer,
Kryptacorn-Nightslayer,2025-03-20,20:55:00,1742525865-4,[Arcanist Boots],16800,item:16800::::::::60,Mainspec/Need,6,MAGE,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff1eff00|Hitem:10137:911:::::1970:1269463296:60:::::::::|h[High Councillor's Boots of Frozen Wrath]|h|r,,1,False,Cloth,Feet,,Blonde-Nightslayer,
Kryptacorn-Nightslayer,2025-03-20,21:06:00,1742526515-14,[Arcanist Crown],16795,item:16795::::::::60,Mainspec/Need,4,MAGE,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:10504::::::1974:485959296:60:::::::::|h[Green Lens of Frozen Wrath]|h|r,,1,False,Cloth,Head,,Blonde-Nightslayer,
Kryptacorn-Nightslayer,2025-03-29,21:11:00,1743304384-10,[Sorcerous Dagger],18878,item:18878::::::::60,Upgrade,6,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:7714::::::::60:::::::::|h[Hypnotic Blade]|h|r,,2,False,Daggers,Main Hand,,Blonde-Nightslayer,
Kryptacorn-Nightslayer,2025-03-29,21:13:00,1743304509-13,[Gloves of the Hypnotic Flame],18808,item:18808::::::::60,Offspec,2,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16913::::::::60:::::::::|h[Netherwind Gloves]|h|r,,3,False,Cloth,Hands,,Blonde-Nightslayer,
Cropcircles-Nightslayer,2025-03-21,20:38:00,1742611069-2,[Netherwind Bindings],16918,item:16918::::::::60,Offspec/Greed,5,MAGE,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cff0070dd|Hitem:16697:905:::::::60:::::::::|h[Devout Bracers]|h|r,,2,False,Cloth,Wrist,,Blonde-Nightslayer,
Cropcircles-Nightslayer,2025-03-28,22:13:00,1743221672-11,[Shadow Wing Focus Staff],19355,item:19355::::::::60,Upgrade,4,MAGE,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cff1eff00|Hitem:3187::::::1882:2124914304:60:::::::::|h[Sacrificial Kris of Fiery Wrath]|h|r,|cffa335ee|Hitem:19311::::::::60:::::::::|h[Tome of Fiery Arcana]|h|r,2,False,Staves,Two-Hand,,Blonde-Nightslayer,
Cropcircles-Nightslayer,2025-03-29,21:16:00,1743304649-17,[Arcanist Boots],16800,item:16800::::::::60,Offspec,3,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:22860:911:::::::60:::::::::|h[Blood Guard's Silk Walkers]|h|r,,3,False,Cloth,Feet,,Blonde-Nightslayer,
Carthmage-Nightslayer,2025-05-09,21:00:00,1746846023-15,[Shadow Wing Focus Staff],19355,item:19355::::::::60,Upgrade,0,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff1eff00|Hitem:15275:723:::::881:739337472:60:::::::::|h[Thaumaturgist Staff of the Eagle]|h|r,,2,False,Staves,Two-Hand,,Blonde-Nightslayer,
Carthmage-Nightslayer,2025-05-09,22:47:00,1746852474-14,[Manastorm Leggings],18872,item:18872::::::::60,Offspec,0,MAGE,Eastern Kingdoms-,Ragnaros,0,0,0,|cff0070dd|Hitem:13170::::::::60:::::::::|h[Skyshroud Leggings]|h|r,,3,False,Cloth,Legs,SM stuff,Blonde-Nightslayer,
Carthmage-Nightslayer,2025-05-10,20:46:00,1746931650-7,[Cloak of the Hakkari Worshipers],22711,item:22711::::::::60,Upgrade,0,MAGE,Zul'Gurub-20 Player,Bloodlord Mandokir,148,309,20,|cff1eff00|Hitem:10212::::::863:904596480:60:::::::::|h[Elegant Cloak of the Eagle]|h|r,,2,False,Cloth,Back,,Blonde-Nightslayer,
Carthmage-Nightslayer,2025-05-16,19:36:00,1747445846-0,[Mind Quickening Gem],19339,item:19339::::::::60,BiS,1,MAGE,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cff0070dd|Hitem:13968::::::::60:::::::::|h[Eye of the Beast]|h|r,|cff0070dd|Hitem:2802::::::::60:::::::::|h[Blazing Emblem]|h|r,1,False,Miscellaneous,Trinket,,Vaelastrasz the Corrupt,
Carthmage-Nightslayer,2025-05-16,20:33:00,1747449276-6,[Netherwind Bindings],16918,item:16918::::::::60,Upgrade,0,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:16703:1886:::::::60:::::::::|h[Dreadmist Bracers]|h|r,,2,False,Cloth,Wrist,,Blonde-Nightslayer,
Carthmage-Nightslayer,2025-05-16,20:33:00,1747449308-7,[Black Ash Robe],19399,item:19399::::::::60,Offspec,0,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:19682::::::::60:::::::::|h[Bloodvine Vest]|h|r,,3,False,Cloth,Chest,Boosting stuff,Blonde-Nightslayer,
Carthmage-Nightslayer,2025-05-16,21:54:00,1747454142-28,[Arcanist Mantle],16797,item:16797::::::::60,Upgrade,0,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:11624::::::::60:::::::::|h[Kentic Amice]|h|r,,2,False,Cloth,Shoulder,Super minor upgrade,Blonde-Nightslayer,
Carthmage-Nightslayer,2025-05-16,21:57:00,1747454347-32,[Arcanist Gloves],16801,item:16801::::::::60,Upgrade,0,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cff1eff00|Hitem:13863::::::::60:::::::::|h[Runecloth Gloves]|h|r,,2,False,Cloth,Hands,,Blonde-Nightslayer,
Carthmage-Nightslayer,2025-05-23,20:27:00,1748053704-4,[Netherwind Belt],16818,item:16818::::::::60,Offspec,2,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:11662::::::::60:::::::::|h[Ban'thok Sash]|h|r,,3,False,Cloth,Waist,boosting stuffs,Blonde-Nightslayer,
Carthmage-Nightslayer,2025-05-23,20:29:00,1748053794-6,[Netherwind Mantle],16917,item:16917::::::::60,Upgrade,2,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16797::::::::60:::::::::|h[Arcanist Mantle]|h|r,,2,False,Cloth,Shoulder,,Blonde-Nightslayer,
Carthmage-Nightslayer,2025-05-30,20:24:00,1748658308-3,[Netherwind Boots],16912,item:16912::::::::60,Offspec,0,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:19684:911:::::::60:::::::::|h[Bloodvine Boots]|h|r,,3,False,Cloth,Feet,boostin shtuff,Blonde-Nightslayer,
Carthmage-Nightslayer,2025-05-30,21:47:00,1748663342-9,[Ring of Spell Power],19147,item:19147::::::::60,BiS,0,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cff1eff00|Hitem:7553::::::::60:::::::::|h[Band of the Unicorn]|h|r,|cff1eff00|Hitem:7553::::::::60:::::::::|h[Band of the Unicorn]|h|r,1,False,Miscellaneous,Finger,,Blonde-Nightslayer,
Carthmage-Nightslayer,2025-06-13,20:05:00,1749866822-4,[Netherwind Robes],16916,item:16916::::::::60,Offspec,0,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:19682:928:::::::60:::::::::|h[Bloodvine Vest]|h|r,,3,False,Cloth,Chest,last piece for boosting 5pc,Blonde-Nightslayer,
Carthmage-Nightslayer,2025-06-13,21:14:00,1749870922-5,[Azuresong Mageblade],17103,item:17103::::::::60,Upgrade,0,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19355::::::::60:::::::::|h[Shadow Wing Focus Staff]|h|r,,2,False,One-Handed Swords,Main Hand,prob wouldnt use right now but would be good with ZG Offhand,Blonde-Nightslayer,
Carthmage-Nightslayer,2025-06-19,19:09:00,1750381828-1,[Shard of the Scale],17064,item:17064::::::::60,Offspec,0,MAGE,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:19950::::::::60:::::::::|h[Zandalarian Hero Charm]|h|r,|cffa335ee|Hitem:19339::::::::60:::::::::|h[Mind Quickening Gem]|h|r,3,False,Miscellaneous,Trinket,boosting shtuff,Blonde-Nightslayer,
Carthmage-Nightslayer,2025-06-20,21:10:00,1750475448-0,"[Mish'undare, Circlet of the Mind Flayer]",19375,item:19375::::::::60,BiS,0,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:19886::::::::60:::::::::|h[The Hexxer's Cover]|h|r,,1,False,Cloth,Head,,Blonde-Nightslayer,
Carthmage-Nightslayer,2025-06-21,20:34:00,1750559667-6,[Seal of the Archmagus],17110,item:17110::::::::60,Offspec,0,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19147::::::::60:::::::::|h[Ring of Spell Power]|h|r,|cffa335ee|Hitem:22721::::::::60:::::::::|h[Band of Servitude]|h|r,3,False,Miscellaneous,Finger,boosting,Blonde-Nightslayer,
Carthmage-Nightslayer,2025-07-11,21:44:00,1752291875-0,[Band of Sulfuras],19138,item:19138::::::::60,Offspec,0,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19147::::::::60:::::::::|h[Ring of Spell Power]|h|r,|cffa335ee|Hitem:22721::::::::60:::::::::|h[Band of Servitude]|h|r,3,False,Miscellaneous,Finger,,Blonde-Nightslayer,
Daddichill-Nightslayer,2025-03-20,21:08:00,1742526595-16,[Seal of the Archmagus],17110,item:17110::::::::60,Offspec/Greed,4,MAGE,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:11824::::::::60:::::::::|h[Cyclopean Band]|h|r,|cffa335ee|Hitem:19147::::::::60:::::::::|h[Ring of Spell Power]|h|r,2,False,Miscellaneous,Finger,,Blonde-Nightslayer,
Daddichill-Nightslayer,2025-03-20,21:09:00,1742526669-18,[Gloves of the Hypnotic Flame],18808,item:18808::::::::60,Mainspec/Need,3,MAGE,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:16801::::::::60:::::::::|h[Arcanist Gloves]|h|r,,1,False,Cloth,Hands,,Blonde-Nightslayer,
Daddichill-Nightslayer,2025-04-04,20:59:00,1743822103-1,[Bracers of Arcane Accuracy],19374,item:19374::::::::60,BiS,5,MAGE,Blackwing Lair-40 Player,Unknown,9,469,40,|cffa335ee|Hitem:16799::::::::60:::::::::|h[Arcanist Bindings]|h|r,,1,False,Cloth,Wrist,,Blonde-Nightslayer,
Farmacorn-Nightslayer,2025-04-05,20:48:00,1743907791-16,[Gloves of the Hypnotic Flame],18808,item:18808::::::::60,Offspec,0,MAGE,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:10019::::::::60:::::::::|h[Dreamweave Gloves]|h|r,,3,False,Cloth,Hands,,Blonde-Nightslayer,
Syntropics-Nightslayer,2025-04-04,20:58:00,1743822044-0,[Netherwind Bindings],16918,item:16918::::::::60,Upgrade,0,MAGE,Blackwing Lair-40 Player,Unknown,9,469,40,|cff0070dd|Hitem:16683:929:::::::60:::::::::|h[Magister's Bindings]|h|r,,2,False,Cloth,Wrist,,Blonde-Nightslayer,
Syntropics-Nightslayer,2025-05-03,20:17:00,1746325077-4,[Arcanist Crown],16795,item:16795::::::::60,BiS,1,MAGE,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:23263::::::::60:::::::::|h[Champion's Silk Cowl]|h|r,,1,False,Cloth,Head,,Blonde-Nightslayer,
Syntropics-Nightslayer,2025-05-03,22:11:00,1746331923-12,[Primal Hakkari Bindings],19716,item:19716::::::::60,Offspec,0,MAGE,Zul'Gurub-20 Player,Hakkar,148,309,20,,,3,False,Quest,,,Blonde-Nightslayer,
Syntropics-Nightslayer,2025-05-16,21:55:00,1747454209-29,[Mana Igniting Cord],19136,item:19136::::::::60,BiS,0,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:11662::::::::60:::::::::|h[Ban'thok Sash]|h|r,,1,False,Cloth,Waist,,Blonde-Nightslayer,
Syntropics-Nightslayer,2025-05-23,21:23:00,1748057068-1,[Arcanist Leggings],16796,item:16796::::::::60,BiS,0,MAGE,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16534::::::::60:::::::::|h[General's Silk Trousers]|h|r,,1,False,Cloth,Legs,,Blonde-Nightslayer,
Syntropics-Nightslayer,2025-06-13,20:10:00,1749867121-14,[Netherwind Gloves],16913,item:16913::::::::60,BiS,0,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16540:909:::::::60:::::::::|h[General's Silk Handguards]|h|r,,1,False,Cloth,Hands,,Blonde-Nightslayer,
Syntropics-Nightslayer,2025-06-27,20:13:00,1751076832-8,[Mantle of the Blackwing Cabal],19370,item:19370::::::::60,BiS,0,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:23264:2605:::::::60:::::::::|h[Champion's Silk Mantle]|h|r,,1,False,Cloth,Shoulder,,Blonde-Nightslayer,
Syntropics-Nightslayer,2025-07-11,20:11:00,1752286363-0,[Netherwind Robes],16916,item:16916::::::::60,BiS,0,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:14152::::::::60:::::::::|h[Robe of the Archmage]|h|r,,1,False,Cloth,Chest,,Blonde-Nightslayer,
Syntropics-Nightslayer,2025-07-11,20:12:00,1752286372-1,[Netherwind Belt],16818,item:16818::::::::60,Offspec,0,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19136::::::::60:::::::::|h[Mana Igniting Cord]|h|r,,3,False,Cloth,Waist,,Blonde-Nightslayer,
Syntropics-Nightslayer,2025-07-18,20:31:00,1752892327-11,"[Mish'undare, Circlet of the Mind Flayer]",19375,item:19375::::::::60,BiS,0,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16533:2588:::::::60:::::::::|h[Warlord's Silk Cowl]|h|r,,1,False,Cloth,Head,,Blonde-Nightslayer,
Deadlydunett-Nightslayer,2025-07-11,21:44:00,1752291889-1,[Arcanist Leggings],16796,item:16796::::::::60,Upgrade,0,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:12965::::::::60:::::::::|h[Spiritshroud Leggings]|h|r,,2,False,Cloth,Legs,,Blonde-Nightslayer,
Deadlydunett-Nightslayer,2025-07-11,21:44:00,1752291896-2,[Arcanist Crown],16795,item:16795::::::::60,Upgrade,0,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:19886::::::::60:::::::::|h[The Hexxer's Cover]|h|r,,2,False,Cloth,Head,,Blonde-Nightslayer,
Machimp-Nightslayer,2025-05-09,21:49:00,1746848999-19,[Arcanist Boots],16800,item:16800::::::::60,Upgrade,0,MAGE,Molten Core-40 Player,Garr,9,409,40,|cff1eff00|Hitem:14299::::::870:1639180288:60:::::::::|h[Bonecaster's Boots of the Eagle]|h|r,,2,False,Cloth,Feet,,Blonde-Nightslayer,
Machimp-Nightslayer,2025-05-09,22:34:00,1746851691-1,[Arcanist Robes],16798,item:16798::::::::60,Upgrade,1,MAGE,Molten Core-40 Player,Unknown,9,409,40,|cff1eff00|Hitem:13869::::::::60:::::::::|h[Frostweave Tunic]|h|r,,2,False,Cloth,Chest,,Blonde-Nightslayer,
Machimp-Nightslayer,2025-05-09,22:47:00,1746852455-12,[Arcanist Mantle],16797,item:16797::::::::60,Upgrade,0,MAGE,Eastern Kingdoms-,Ragnaros,0,0,0,|cff0070dd|Hitem:13013::::::::60:::::::::|h[Elder Wizard's Mantle]|h|r,,2,False,Cloth,Shoulder,,Blonde-Nightslayer,
Malatalisha-Nightslayer,2025-04-05,20:37:00,1743907148-3,[Arcanist Robes],16798,item:16798::::::::60,BiS,2,MAGE,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:14340::::::::60:::::::::|h[Freezing Lich Robes]|h|r,,1,False,Cloth,Chest,,Blonde-Nightslayer,
Malatalisha-Nightslayer,2025-04-05,20:37:00,1743907160-4,[Manastorm Leggings],18872,item:18872::::::::60,Upgrade,2,MAGE,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:16687::::::::60:::::::::|h[Magister's Leggings]|h|r,,2,False,Cloth,Legs,,Blonde-Nightslayer,
Malatalisha-Nightslayer,2025-04-05,20:45:00,1743907627-12,[Arcanist Leggings],16796,item:16796::::::::60,BiS,1,MAGE,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:16687::::::::60:::::::::|h[Magister's Leggings]|h|r,,1,False,Cloth,Legs,,Blonde-Nightslayer,
Malatalisha-Nightslayer,2025-04-05,20:46:00,1743907685-14,[Fire Runed Grimoire],19142,item:19142::::::::60,Upgrade,2,MAGE,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:18695::::::::60:::::::::|h[Spellbound Tome]|h|r,,2,False,Miscellaneous,Held In Off-hand,,Blonde-Nightslayer,
Arsyatron-Nightslayer,2025-04-25,22:09:00,1745640623-30,[Azuresong Mageblade],17103,item:17103::::::::60,BiS,2,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:18534:2568:::::::60:::::::::|h[Rod of the Ogre Magi]|h|r,,1,False,One-Handed Swords,Main Hand,,Blonde-Nightslayer,
Arsyatron-Nightslayer,2025-05-02,20:23:00,1746239016-0,[Netherwind Bindings],16918,item:16918::::::::60,BiS,2,MAGE,Blackwing Lair-40 Player,Firemaw,9,469,40,|cffa335ee|Hitem:19846:1883:::::::60:::::::::|h[Zandalar Illusionist's Wraps]|h|r,,1,False,Cloth,Wrist,,Blonde-Nightslayer,
Arsyatron-Nightslayer,2025-05-03,20:20:00,1746325272-8,[Choker of Enlightenment],17109,item:17109::::::::60,BiS,2,MAGE,Molten Core-40 Player,Unknown,9,409,40,|cff1eff00|Hitem:19598::::::::60:::::::::|h[Pebble of Kajaro]|h|r,,1,False,Miscellaneous,Neck,,Blonde-Nightslayer,
Arsyatron-Nightslayer,2025-05-03,20:23:00,1746325437-13,[Crimson Shocker],17077,item:17077::::::::60,Offspec,0,MAGE,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:19108::::::::60:::::::::|h[Wand of Biting Cold]|h|r,,3,False,Wands,Ranged,,Blonde-Nightslayer,
Trisia-Nightslayer,2025-06-27,20:13:00,1751076811-6,[Essence Gatherer],19435,item:19435::::::::60,Upgrade,0,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:13938::::::::60:::::::::|h[Bonecreeper Stylus]|h|r,,2,False,Wands,Ranged,,Blonde-Nightslayer,
Trisia-Nightslayer,2025-06-27,20:16:00,1751077012-15,[Netherwind Belt],16818,item:16818::::::::60,BiS,0,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:22716::::::::60:::::::::|h[Belt of Untapped Power]|h|r,,1,False,Cloth,Waist,,Blonde-Nightslayer,
Blonde-Nightslayer,2025-03-20,20:58:00,1742526018-6,[Arcanist Gloves],16801,item:16801::::::::60,Mainspec/Need,4,MAGE,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:10019:904:::::::60:::::::::|h[Dreamweave Gloves]|h|r,,1,False,Cloth,Hands,,Blonde-Nightslayer,
Blonde-Nightslayer,2025-04-04,22:36:00,1743827832-4,"[Mish'undare, Circlet of the Mind Flayer]",19375,item:19375::::::::60,BiS,6,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16795:2544:::::::60:::::::::|h[Arcanist Crown]|h|r,,1,False,Cloth,Head,,Blonde-Nightslayer,
Blonde-Nightslayer,2025-04-05,21:21:00,1743909800-25,[Onyxia Hide Backpack],17966,item:17966::::::::60,BiS,1,MAGE,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,False,Bag,Bag,,Onyxia,
Blonde-Nightslayer,2025-04-11,20:51:00,1744426329-3,[Mind Quickening Gem],19339,item:19339::::::::60,BiS,4,MAGE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cff0070dd|Hitem:12930::::::::60:::::::::|h[Briarwood Reed]|h|r,|cffa335ee|Hitem:18820::::::::60:::::::::|h[Talisman of Ephemeral Power]|h|r,1,False,Miscellaneous,Trinket,,Blonde-Nightslayer,
Blonde-Nightslayer,2025-04-18,21:19:00,1745032795-2,[Bracers of Arcane Accuracy],19374,item:19374::::::::60,BiS,0,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16799:905:::::::60:::::::::|h[Arcanist Bindings]|h|r,,1,False,Cloth,Wrist,,Blonde-Nightslayer,
Blonde-Nightslayer,2025-04-25,20:33:00,1745634896-10,[Black Ash Robe],19399,item:19399::::::::60,Offspec,2,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:14152:1891:::::::60:::::::::|h[Robe of the Archmage]|h|r,,3,False,Cloth,Chest,,Blonde-Nightslayer,
Blonde-Nightslayer,2025-04-25,20:35:00,1745635010-13,[Neltharion's Tear],19379,item:19379::::::::60,BiS,1,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19339::::::::60:::::::::|h[Mind Quickening Gem]|h|r,|cffa335ee|Hitem:18820::::::::60:::::::::|h[Talisman of Ephemeral Power]|h|r,1,False,Miscellaneous,Trinket,,Blonde-Nightslayer,
Blonde-Nightslayer,2025-05-03,20:16:00,1746325034-0,[Cenarion Helm],16834,item:16834::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Unknown,9,409,40,"|cffa335ee|Hitem:19375:2544:::::::60:::::::::|h[Mish'undare, Circlet of the Mind Flayer]|h|r",,1,True,Leather,Head,,Blonde-Nightslayer,
Blonde-Nightslayer,2025-05-03,20:16:00,1746325039-1,[Cenarion Spaulders],16836,item:16836::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:23264::::::::60:::::::::|h[Champion's Silk Mantle]|h|r,,1,True,Leather,Shoulder,,Blonde-Nightslayer,
Blonde-Nightslayer,2025-05-03,20:16:00,1746325042-2,[The Eye of Divinity],18646,item:18646::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Unknown,9,409,40,|cffa335ee|Hitem:19339::::::::60:::::::::|h[Mind Quickening Gem]|h|r,|cffa335ee|Hitem:19379::::::::60:::::::::|h[Neltharion's Tear]|h|r,1,True,Miscellaneous,Trinket,,Blonde-Nightslayer,
Blonde-Nightslayer,2025-05-03,20:22:00,1746325376-11,[Giantstalker's Epaulets],16848,item:16848::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:23264::::::::60:::::::::|h[Champion's Silk Mantle]|h|r,,1,True,Mail,Shoulder,,Blonde-Nightslayer,
Blonde-Nightslayer,2025-05-03,20:22:00,1746325379-12,[Giantstalker's Boots],16849,item:16849::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:22860:911:::::::60:::::::::|h[Blood Guard's Silk Walkers]|h|r,,1,True,Mail,Feet,,Blonde-Nightslayer,
Blonde-Nightslayer,2025-05-03,22:09:00,1746331808-7,[Cloak of Consumption],19857,item:19857::::::::60,BiS,0,MAGE,Zul'Gurub-20 Player,Hakkar,148,309,20,|cff1eff00|Hitem:14321:1889:::::1964:1356571776:60:::::::::|h[Resplendent Cloak of Frozen Wrath]|h|r,,1,False,Cloth,Back,,Blonde-Nightslayer,
Blonde-Nightslayer,2025-05-09,22:34:00,1746851716-3,[Cenarion Vestments],16833,item:16833::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Unknown,9,409,40,|cffa335ee|Hitem:14152:1891:::::::60:::::::::|h[Robe of the Archmage]|h|r,,1,True,Leather,Chest,,Blonde-Nightslayer,
Blonde-Nightslayer,2025-05-10,19:49:00,1746928216-3,[Helmet of Ten Storms],16947,item:16947::::::::60,Disenchant,0,MAGE,Onyxia's Lair-40 Player,Onyxia,9,249,40,"|cffa335ee|Hitem:19375:2544:::::::60:::::::::|h[Mish'undare, Circlet of the Mind Flayer]|h|r",,1,True,Mail,Head,,Blonde-Nightslayer,
Blonde-Nightslayer,2025-05-16,21:49:00,1747453845-21,[Sabatons of the Flamewalker],19144,item:19144::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:22860:911:::::::60:::::::::|h[Blood Guard's Silk Walkers]|h|r,,1,True,Mail,Feet,,Blonde-Nightslayer,
Blonde-Nightslayer,2025-05-16,21:51:00,1747453943-23,[Arcanist Leggings],16796,item:16796::::::::60,Disenchant,0,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19165:2544:::::::60:::::::::|h[Flarecore Leggings]|h|r,,1,True,Cloth,Legs,,Blonde-Nightslayer,
Blonde-Nightslayer,2025-05-16,21:53:00,1747454068-26,[Robe of Volatile Power],19145,item:19145::::::::60,Upgrade,0,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:14152:1891:::::::60:::::::::|h[Robe of the Archmage]|h|r,,2,False,Cloth,Chest,,Blonde-Nightslayer,
